comments,duration,film_date,languages,main_speaker,num_speaker,published_date,speaker_occupation,title,views,Beautiful,Confusing,Courageous,Funny,Informative,Ingenious,Inspiring,Longwinded,Unconvincing,Fascinating,Jaw-dropping,Persuasive,OK,Obnoxious,Title_Length,Number_Question_marks
122,876,1340755200,27,Vicki Arroyo,1,1349013658,Environmental policy influencer,Let's prepare for our new climate,1030762,0.01656804733727811,0.010650887573964495,0.0485207100591716,0.008284023668639055,0.3017751479289941,0.010650887573964495,0.1680473372781065,0.04733727810650888,0.05798816568047337,0.028402366863905324,0.007100591715976331,0.22011834319526627,0.06272189349112428,0.01183431952662722,6,0
2290,1262,1340668800,51,Amy Cuddy,1,1349103608,Social psychologist,Your body language may shape who you are,43155405,0.04899345137036139,0.0029862963861266066,0.09557664322095563,0.014219015280135826,0.148359810817366,0.02164685908319185,0.3215195246179966,0.005123696337618239,0.005078219742905651,0.16843014795052147,0.054359689546446766,0.09424266310938637,0.017114358476837253,0.0023496240601503762,8,0
125,987,1334448000,29,Robert Gupta,1,1349190050,Violinist,Between music and medicine,1038897,0.25952626158599384,0.0,0.03398558187435633,0.0010298661174047373,0.07003089598352215,0.01956745623069001,0.3223480947476828,0.012358393408856848,0.013388259526261586,0.1380020597322348,0.027806385169927908,0.06179196704428425,0.027806385169927908,0.012358393408856848,4,0
179,1142,1340668800,22,Jason McCue,1,1349276476,Lawyer,Terrorism is a failed brand,788255,0.0026490066225165567,0.05562913907284768,0.10066225165562914,0.0052980132450331134,0.12317880794701988,0.05960264900662252,0.0913907284768212,0.08609271523178808,0.12317880794701988,0.05695364238410596,0.018543046357615896,0.1880794701986755,0.05033112582781457,0.03841059602649007,5,0
94,985,1340668800,27,Shimon Schocken,1,1349362847,"Computer Scientist, Educator",The self-organizing computer course,983172,0.026677445432497983,0.0016168148746968473,0.02910266774454325,0.006467259498787389,0.12530315278900567,0.16329830234438156,0.3274050121261116,0.008892481810832659,0.010509296685529508,0.137429264349232,0.0444624090541633,0.08973322554567502,0.02506063055780113,0.004042037186742118,4,0
31,996,1330560000,25,Thomas P. Campbell,1,1349449203,Museum director,Weaving narratives in museum galleries,625454,0.16559139784946236,0.010752688172043013,0.012903225806451613,0.012903225806451613,0.12043010752688173,0.030107526881720432,0.18064516129032254,0.0967741935483871,0.030107526881720432,0.17634408602150534,0.023655913978494626,0.07956989247311827,0.04946236559139785,0.010752688172043013,5,0
46,390,1340582400,33,Tim Leberecht,1,1349709367,Business romantic,3 ways to (usefully) lose control of your brand,943919,0.024,0.022857142857142857,0.016,0.014857142857142857,0.19085714285714286,0.04228571428571429,0.29028571428571426,0.011428571428571429,0.05942857142857143,0.11542857142857142,0.009142857142857144,0.09714285714285714,0.09142857142857144,0.014857142857142857,9,0
62,1001,1340668800,23,John Maeda,1,1349794941,Artist,"How art, technology and design inform creative leaders",1045703,0.05198019801980198,0.027227722772277228,0.012376237623762377,0.09034653465346534,0.1670792079207921,0.08663366336633663,0.2165841584158416,0.0297029702970297,0.03341584158415842,0.13861386138613865,0.011138613861386138,0.056930693069306926,0.07549504950495049,0.0024752475247524753,8,0
225,524,1340668800,34,Ruby Wax,1,1349881280,Comedian and Mental Health Activist,What's so funny about mental illness?,2352202,0.0279874213836478,0.010691823899371069,0.1889937106918239,0.2852201257861635,0.11226415094339624,0.029559748427672963,0.14119496855345912,0.006918238993710692,0.01320754716981132,0.0729559748427673,0.018238993710691823,0.039937106918238985,0.026729559748427674,0.026100628930817608,6,1
350,274,1340668800,39,Melissa Marshall,1,1349967614,Communications teacher,Talk nerdy to me,2106788,0.034765625,0.0046875,0.019140625,0.204296875,0.143359375,0.061328125,0.16796875,0.005078125,0.026953125,0.044140625,0.012890625,0.14921875,0.088671875,0.0375,4,0
32,754,1340928000,30,Maurizio Seracini,1,1350056602,Art diagnostician,The secret lives of paintings,725173,0.06693711967545639,0.026369168356997968,0.004056795131845843,0.010141987829614604,0.2129817444219067,0.13387423935091278,0.0872210953346856,0.036511156186612576,0.012170385395537523,0.2738336713995943,0.052738336713995936,0.02028397565922921,0.05476673427991886,0.008113590263691683,5,1
150,757,1340668800,25,Eddie Obeng,1,1350313226,Business Educator,Smart failure for a fast-changing world,1495331,0.012337662337662338,0.032467532467532464,0.03961038961038961,0.16818181818181818,0.08116883116883117,0.08246753246753248,0.22467532467532467,0.008441558441558441,0.021428571428571432,0.1012987012987013,0.021428571428571432,0.1487012987012987,0.04675324675324676,0.011038961038961041,6,0
92,985,1340928000,19,John Wilbanks,1,1350399604,Data Commons Advocate,Let's pool our medical data,539219,0.015748031496062992,0.0015748031496062992,0.10708661417322833,0.0,0.17795275590551182,0.08346456692913386,0.1921259842519685,0.011023622047244094,0.012598425196850394,0.059842519685039376,0.028346456692913382,0.2850393700787401,0.022047244094488192,0.0031496062992125984,5,1
119,925,1340668800,28,Beau Lotto + Amy O'Toole,2,1350486799,"Neuroscientist, Artist","Science is for everyone, kids included",1272319,0.05761024182076813,0.02062588904694168,0.0953058321479374,0.09317211948790896,0.05761024182076813,0.08321479374110953,0.317923186344239,0.008534850640113799,0.004267425320056899,0.1251778093883357,0.04267425320056899,0.05476529160739687,0.027027027027027032,0.01209103840682788,6,1
127,1137,1340841600,26,Heather Brooke,1,1350572558,Journalist,My battle to expose government corruption,932024,0.01527331189710611,0.00482315112540193,0.2966237942122186,0.002411575562700965,0.17926045016077172,0.011254019292604502,0.1760450160771704,0.01607717041800643,0.016881028938906754,0.04983922829581994,0.04180064308681672,0.1487138263665595,0.028938906752411574,0.012057877813504822,6,0
111,265,1340668800,30,Ryan Merkley,1,1350658850,"COO, Mozilla Foundation","Online video -- annotated, remixed and popped",695153,0.015850144092219017,0.005763688760806916,0.012968299711815562,0.011527377521613832,0.18587896253602307,0.2680115273775216,0.13112391930835735,0.002881844380403458,0.04755043227665706,0.12680115273775214,0.05043227665706052,0.0446685878962536,0.08645533141210375,0.010086455331412105,7,0
115,1023,1340841600,22,Pankaj Ghemawat,1,1350918297,Globalization researcher,"Actually, the world isn't flat",813261,0.005256241787122208,0.030223390275952694,0.045992115637319315,0.009198423127463865,0.316688567674113,0.019710906701708282,0.045992115637319315,0.04862023653088042,0.1090670170827858,0.07227332457293036,0.02102496714848883,0.1419185282522996,0.08278580814717477,0.051248357424441525,5,0
102,842,1336694400,26,David Pizarro,1,1351004595,"Psychologist, Disgust researcher",The strange politics of disgust,692434,0.0,0.0055248618784530384,0.01878453038674033,0.12044198895027625,0.3104972375690608,0.04861878453038674,0.01878453038674033,0.017679558011049725,0.011049723756906077,0.2674033149171271,0.0430939226519337,0.09834254143646408,0.029834254143646412,0.009944751381215469,5,1
141,917,1340323200,27,Lemn Sissay,1,1351090852,Poet and playwright,A child of the state,720465,0.10076045627376426,0.005703422053231939,0.3269961977186312,0.029467680608365018,0.07889733840304182,0.008555133079847909,0.18631178707224336,0.0123574144486692,0.010456273764258554,0.06749049429657794,0.10361216730038024,0.049429657794676805,0.013307984790874524,0.006653992395437262,5,1
151,539,1336089600,28,Doris Kim Sung,1,1351177228,Architect,Metal that breathes,1171568,0.048484848484848485,0.002597402597402597,0.0034632034632034628,0.005194805194805196,0.16536796536796536,0.31082251082251083,0.10216450216450217,0.011255411255411256,0.05887445887445888,0.1844155844155844,0.041558441558441565,0.030303030303030307,0.030303030303030307,0.005194805194805196,3,0
109,395,1340841600,37,Marco Tempest,1,1351263615,Techno-illusionist,A cyber-magic card trick like no other,1965808,0.0781657113079729,0.005732152162584679,0.005211047420531527,0.1156852527357999,0.011464304325169358,0.12610734757686295,0.02761855132881709,0.007295466388744137,0.031266284523189164,0.2376237623762376,0.2876498176133403,0.006774361646690985,0.04585721730067743,0.01354872329338197,7,0
361,821,1339459200,30,Rory Stewart,1,1351522817,Politician,Why democracy matters,852344,0.008620689655172414,0.012315270935960592,0.08251231527093596,0.007389162561576354,0.15147783251231528,0.018472906403940892,0.1724137931034483,0.054187192118226604,0.10591133004926108,0.04679802955665025,0.014778325123152709,0.2229064039408867,0.07758620689655173,0.024630541871921183,3,0
58,866,1340668800,26,Sanjay Pradhan,1,1351608915,Development Leader,How open data is changing international aid,488481,0.04,0.008,0.096,0.0026666666666666666,0.19466666666666665,0.029333333333333333,0.30666666666666664,0.021333333333333333,0.013333333333333334,0.06133333333333332,0.010666666666666666,0.15466666666666667,0.05333333333333334,0.008,7,1
79,985,1348272000,24,Emma Teeling,1,1351695656,Zoologist,The secret of the bat genome,472121,0.039274924471299086,0.006042296072507553,0.006042296072507553,0.00906344410876133,0.3126888217522659,0.0256797583081571,0.0755287009063444,0.10120845921450153,0.04380664652567976,0.20090634441087613,0.0256797583081571,0.07401812688821753,0.0649546827794562,0.015105740181268885,6,0
77,1001,1321228800,31,Adam Garone,1,1351782061,Moustache activist,"Healthier men, one moustache at a time",714578,0.02288329519450801,0.0,0.08352402745995423,0.19679633867276888,0.09267734553775744,0.06521739130434782,0.3512585812356979,0.005720823798627002,0.0022883295194508014,0.06178489702517163,0.01716247139588101,0.08466819221967964,0.011441647597254004,0.004576659038901603,7,0
169,320,1335052800,38,Faith Jegede Cole,1,1351868614,Writer,What I've learned from my autistic brothers,1123786,0.2593192868719611,0.002701242571582928,0.1350621285791464,0.008103727714748784,0.05942733657482443,0.009724473257698542,0.3322528363047001,0.004862236628849271,0.01728795245813074,0.049162614802809285,0.020529443544030253,0.05402485143165856,0.040518638573743916,0.007023230686115613,7,0
300,616,1320969600,33,Matt Killingsworth,1,1352131796,Happiness researcher,Want to be happier? Stay in the moment,2723934,0.018161805173362685,0.008805723720418272,0.004402861860209136,0.0209135938359934,0.2955421023665383,0.0445789763346175,0.15575123830489818,0.018712162905888827,0.07319757842597689,0.16180517336268574,0.009906439185470557,0.08200330214639516,0.0957622454595487,0.0104567969179967,8,1
105,299,1324425600,31,Jake Wood,1,1352217687,"CEO, Team Rubicon",A new mission for veterans -- disaster relief,485501,0.037037037037037035,0.0,0.0949074074074074,0.006944444444444444,0.11805555555555555,0.1087962962962963,0.3240740740740741,0.0023148148148148147,0.016203703703703703,0.032407407407407406,0.013888888888888888,0.2152777777777778,0.02083333333333333,0.009259259259259259,8,1
44,726,1334016000,24,Gary Greenberg,1,1352304098,Micro photographer,The beautiful nano details of our world,1022799,0.31679389312977096,0.0019083969465648852,0.005725190839694657,0.0028625954198473282,0.16125954198473286,0.020038167938931296,0.06679389312977099,0.011450381679389313,0.0038167938931297713,0.3148854961832061,0.05438931297709924,0.0038167938931297713,0.03530534351145038,0.0009541984732824428,7,0
69,641,1336608000,29,Georgette Mulheir,1,1352390596,"CEO, Lumos",The tragedy of orphanages,803292,0.03345070422535211,0.0035211267605633804,0.0897887323943662,0.0035211267605633804,0.2869718309859155,0.0035211267605633804,0.17253521126760565,0.01056338028169014,0.014084507042253518,0.028169014084507043,0.09683098591549297,0.22711267605633806,0.02640845070422535,0.0035211267605633804,4,1
107,1111,1347494400,24,Jeff Hancock,1,1352477107,Psychologist,The future of lying,1198585,0.01881467544684854,0.008466603951081843,0.0103480714957667,0.06491063029162747,0.33584195672624645,0.034807149576669805,0.0451552210724365,0.03762935089369708,0.02634054562558796,0.2050799623706491,0.014111006585136409,0.09877704609595483,0.09219190968955786,0.007525870178739417,4,1
76,1040,1330473600,26,Julie Burstein,1,1352736452,Writer and radio producer,4 lessons in creativity,1776779,0.14875389408099687,0.011682242990654205,0.014797507788161994,0.006230529595015576,0.06386292834890965,0.016355140186915886,0.3278816199376947,0.07320872274143303,0.059190031152647975,0.10514018691588783,0.007009345794392522,0.042834890965732085,0.10825545171339564,0.014797507788161994,4,0
170,561,1337472000,25,Arunachalam Muruganantham,1,1352824689,Inventor,How I started a sanitary napkin revolution!,1115222,0.04176668266922708,0.0009601536245799329,0.14258281325012,0.10897743638982237,0.03696591454632741,0.15938550168026885,0.32693230916946714,0.002400384061449832,0.0019203072491598653,0.0600096015362458,0.08401344215074412,0.023043686989918388,0.00816130580892943,0.0028804608737397984,7,0
197,292,1339027200,38,Hannah Brencher,1,1352908918,Letter enthusiast,Love letters to strangers,1909462,0.315345699831366,0.002951096121416526,0.11087689713322092,0.008431703204047217,0.007588532883642495,0.033305227655986515,0.3225126475548061,0.007166947723440134,0.01770657672849916,0.06534569983136594,0.025716694772344013,0.04131534569983136,0.03246205733558179,0.009274873524451941,4,0
82,393,1321660800,35,Leah Buechley,1,1352995235,Designer,"How to ""sketch"" with electronics",766305,0.13025780189959293,0.010854816824966078,0.005427408412483039,0.02170963364993216,0.06377204884667571,0.1791044776119403,0.1248303934871099,0.010854816824966078,0.061058344640434185,0.2198100407055631,0.09905020352781546,0.0135685210312076,0.050203527815468114,0.00949796472184532,5,0
41,546,1340668800,27,David Binder,1,1353081633,Theater producer,The arts festival revolution,674288,0.14018691588785046,0.0,0.02180685358255452,0.04049844236760125,0.09034267912772584,0.037383177570093455,0.29906542056074764,0.02180685358255452,0.03426791277258567,0.14641744548286606,0.02180685358255452,0.0529595015576324,0.08722741433021806,0.006230529595015576,4,0
309,1077,1340323200,28,Daphne Bavelier,1,1353341964,Cognitive researcher,Your brain on video games,4682458,0.020822752666328086,0.006094464195022855,0.014220416455053324,0.02336211274758761,0.35093956323006603,0.05231081767394617,0.07516505840528187,0.016251904520060943,0.04215337734890808,0.17623158963941088,0.031995937023869984,0.1447435246317928,0.03707465718638903,0.008633824276282377,5,1
136,674,1340323200,26,Amos Winter,1,1353427357,Mechanical engineer,The cheap all-terrain wheelchair,1004016,0.03530534351145038,0.0019083969465648852,0.03530534351145038,0.0019083969465648852,0.09255725190839696,0.3072519083969465,0.26240458015267176,0.0038167938931297713,0.011450381679389313,0.11927480916030535,0.049618320610687015,0.046755725190839696,0.02862595419847328,0.0038167938931297713,4,1
